cluster_id,analysis_order,reference_id,treatment_id,execution_class,strict_correct,semantic_correct,semantic_determinate,output_tokens,finish_reason
dd22bf5557e824f653d445d1b6c558b9,141,BASE,T0_OFF,primary,False,False,False,433,stop
dd22bf5557e824f653d445d1b6c558b9,141,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,371,stop
dd22bf5557e824f653d445d1b6c558b9,141,BASE,T1_SILENT_CHECK,integrity_duplicate,True,True,True,217,stop
dd22bf5557e824f653d445d1b6c558b9,141,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,371,stop
dd22bf5557e824f653d445d1b6c558b9,141,MASK_SENTINEL,T0_OFF,primary,True,True,True,434,stop
dd22bf5557e824f653d445d1b6c558b9,141,BASE,T0_OFF,integrity_duplicate,False,False,False,433,stop
dd22bf5557e824f653d445d1b6c558b9,141,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,True,True,True,286,stop
dd22bf5557e824f653d445d1b6c558b9,141,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,True,True,True,371,stop
dd22bf5557e824f653d445d1b6c558b9,141,MASK_SENTINEL,T0_OFF,integrity_duplicate,True,True,True,434,stop
dd22bf5557e824f653d445d1b6c558b9,141,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,True,True,True,371,stop
a6237aa3826901c37f1482264744f540,39,BASE,T0_OFF,primary,True,True,True,754,stop
a6237aa3826901c37f1482264744f540,39,BASE,T1_SILENT_CHECK,primary,True,True,True,808,stop
a6237aa3826901c37f1482264744f540,39,MASK_SENTINEL,T0_OFF,primary,False,False,True,884,stop
a6237aa3826901c37f1482264744f540,39,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,782,stop
a6237aa3826901c37f1482264744f540,39,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,708,stop
a6237aa3826901c37f1482264744f540,39,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,1049,stop
e27d6074a978c5c7f53ac3288cb00a10,223,BASE,T0_OFF,primary,True,True,True,469,stop
e27d6074a978c5c7f53ac3288cb00a10,223,BASE,T1_SILENT_CHECK,primary,True,True,True,334,stop
e27d6074a978c5c7f53ac3288cb00a10,223,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,413,stop
e27d6074a978c5c7f53ac3288cb00a10,223,MASK_SENTINEL,T0_OFF,primary,True,True,True,457,stop
e27d6074a978c5c7f53ac3288cb00a10,223,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,434,stop
e27d6074a978c5c7f53ac3288cb00a10,223,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,461,stop
765804ceb17ad2e93ac35e16ece15095,20,BASE,T0_OFF,primary,True,True,True,86,stop
765804ceb17ad2e93ac35e16ece15095,20,BASE,T1_SILENT_CHECK,primary,True,True,True,132,stop
765804ceb17ad2e93ac35e16ece15095,20,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,117,stop
765804ceb17ad2e93ac35e16ece15095,20,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,76,stop
765804ceb17ad2e93ac35e16ece15095,20,MASK_SENTINEL,T0_OFF,primary,True,True,True,217,stop
765804ceb17ad2e93ac35e16ece15095,20,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,130,stop
751d7a3ae27064b1cd33a4a05df20f6f,23,MASK_SENTINEL,T0_OFF,primary,True,True,True,428,stop
751d7a3ae27064b1cd33a4a05df20f6f,23,BASE,T1_SILENT_CHECK,primary,True,True,True,554,stop
751d7a3ae27064b1cd33a4a05df20f6f,23,BASE,T0_OFF,primary,False,True,True,670,stop
751d7a3ae27064b1cd33a4a05df20f6f,23,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,568,stop
751d7a3ae27064b1cd33a4a05df20f6f,23,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,654,stop
751d7a3ae27064b1cd33a4a05df20f6f,23,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,607,stop
8f8b2e6332b500d128c021b978a0d2ac,131,BASE,T0_OFF,primary,False,False,False,322,stop
8f8b2e6332b500d128c021b978a0d2ac,131,BASE,T1_SILENT_CHECK,primary,True,True,True,297,stop
8f8b2e6332b500d128c021b978a0d2ac,131,MASK_SENTINEL,T0_OFF,primary,False,False,False,309,stop
8f8b2e6332b500d128c021b978a0d2ac,131,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,265,stop
8f8b2e6332b500d128c021b978a0d2ac,131,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,355,stop
8f8b2e6332b500d128c021b978a0d2ac,131,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,351,stop
a7167a32eadb7ee10961bc35000ab700,184,BASE,T0_OFF,primary,True,True,True,528,stop
a7167a32eadb7ee10961bc35000ab700,184,BASE,T1_SILENT_CHECK,primary,False,False,True,501,stop
a7167a32eadb7ee10961bc35000ab700,184,MASK_SENTINEL,T0_OFF,primary,False,False,True,551,stop
a7167a32eadb7ee10961bc35000ab700,184,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,534,stop
a7167a32eadb7ee10961bc35000ab700,184,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,557,stop
a7167a32eadb7ee10961bc35000ab700,184,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,510,stop
e24c948f676cfb1eaba8a631f754fa25,146,BASE,T0_OFF,primary,False,False,False,334,stop
e24c948f676cfb1eaba8a631f754fa25,146,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,261,stop
e24c948f676cfb1eaba8a631f754fa25,146,MASK_SENTINEL,T0_OFF,primary,False,False,False,265,stop
e24c948f676cfb1eaba8a631f754fa25,146,BASE,T1_SILENT_CHECK,primary,False,False,True,278,stop
e24c948f676cfb1eaba8a631f754fa25,146,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,291,stop
e24c948f676cfb1eaba8a631f754fa25,146,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,383,stop
2261403379731a7d80d139267c9f2f18,10,BASE,T1_SILENT_CHECK,primary,True,True,True,332,stop
2261403379731a7d80d139267c9f2f18,10,BASE,T0_OFF,primary,True,True,True,364,stop
2261403379731a7d80d139267c9f2f18,10,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,288,stop
2261403379731a7d80d139267c9f2f18,10,MASK_SENTINEL,T0_OFF,primary,True,True,True,388,stop
2261403379731a7d80d139267c9f2f18,10,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,324,stop
2261403379731a7d80d139267c9f2f18,10,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,428,stop
5b0153b0657fedeeddae7adff4a4fe51,118,BASE,T0_OFF,primary,False,True,True,706,stop
5b0153b0657fedeeddae7adff4a4fe51,118,BASE,T1_SILENT_CHECK,primary,True,True,True,676,stop
5b0153b0657fedeeddae7adff4a4fe51,118,MASK_SENTINEL,T0_OFF,primary,True,True,True,704,stop
5b0153b0657fedeeddae7adff4a4fe51,118,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,676,stop
5b0153b0657fedeeddae7adff4a4fe51,118,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,704,stop
5b0153b0657fedeeddae7adff4a4fe51,118,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,676,stop
386ee11fe805976db964bb6586fc2205,180,BASE,T0_OFF,primary,False,False,False,434,stop
386ee11fe805976db964bb6586fc2205,180,BASE,T1_SILENT_CHECK,primary,True,True,True,418,stop
386ee11fe805976db964bb6586fc2205,180,MASK_SENTINEL,T0_OFF,primary,True,True,True,379,stop
386ee11fe805976db964bb6586fc2205,180,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,475,stop
386ee11fe805976db964bb6586fc2205,180,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,380,stop
386ee11fe805976db964bb6586fc2205,180,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,392,stop
103574f7cbc55eed24ce0860dd9e5ef6,65,BASE,T1_SILENT_CHECK,primary,True,True,True,474,stop
103574f7cbc55eed24ce0860dd9e5ef6,65,BASE,T0_OFF,primary,True,True,True,513,stop
103574f7cbc55eed24ce0860dd9e5ef6,65,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,481,stop
103574f7cbc55eed24ce0860dd9e5ef6,65,MASK_SENTINEL,T0_OFF,primary,False,True,True,524,stop
103574f7cbc55eed24ce0860dd9e5ef6,65,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,465,stop
103574f7cbc55eed24ce0860dd9e5ef6,65,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,True,True,507,stop
67276bd10c814e6038dc30fadb35cb22,210,BASE,T0_OFF,primary,True,True,True,441,stop
67276bd10c814e6038dc30fadb35cb22,210,BASE,T1_SILENT_CHECK,primary,True,True,True,422,stop
67276bd10c814e6038dc30fadb35cb22,210,MASK_SENTINEL,T0_OFF,primary,True,True,True,422,stop
67276bd10c814e6038dc30fadb35cb22,210,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,422,stop
67276bd10c814e6038dc30fadb35cb22,210,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,422,stop
67276bd10c814e6038dc30fadb35cb22,210,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,422,stop
1e4362d74d7a9e01d45de69a40c0afae,47,BASE,T0_OFF,primary,False,False,False,1673,stop
1e4362d74d7a9e01d45de69a40c0afae,47,MASK_SENTINEL,T0_OFF,primary,False,False,True,1578,stop
1e4362d74d7a9e01d45de69a40c0afae,47,BASE,T0_OFF,integrity_duplicate,False,False,False,1673,stop
1e4362d74d7a9e01d45de69a40c0afae,47,MASK_SENTINEL,T0_OFF,integrity_duplicate,False,False,True,1578,stop
1e4362d74d7a9e01d45de69a40c0afae,47,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,True,True,2356,stop
1e4362d74d7a9e01d45de69a40c0afae,47,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,False,True,True,2356,stop
1e4362d74d7a9e01d45de69a40c0afae,47,BASE,T1_SILENT_CHECK,primary,False,False,True,8192,length
1e4362d74d7a9e01d45de69a40c0afae,47,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,8192,length
1e4362d74d7a9e01d45de69a40c0afae,47,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,8151,stop
1e4362d74d7a9e01d45de69a40c0afae,47,BASE,T1_SILENT_CHECK,integrity_duplicate,False,False,True,8192,length
1e4362d74d7a9e01d45de69a40c0afae,47,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,False,False,True,8192,length
1e4362d74d7a9e01d45de69a40c0afae,47,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,False,False,True,8151,stop
5c99fcd4702248ef10fedc4bcbb981f5,264,BASE,T1_SILENT_CHECK,primary,True,True,True,274,stop
5c99fcd4702248ef10fedc4bcbb981f5,264,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,286,stop
5c99fcd4702248ef10fedc4bcbb981f5,264,MASK_SENTINEL,T0_OFF,primary,True,True,True,332,stop
5c99fcd4702248ef10fedc4bcbb981f5,264,BASE,T0_OFF,primary,False,False,False,379,stop
5c99fcd4702248ef10fedc4bcbb981f5,264,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,297,stop
5c99fcd4702248ef10fedc4bcbb981f5,264,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,372,stop
067200b9cbc5e55034ad5de25b36b816,186,MASK_SENTINEL,T0_OFF,primary,False,False,False,404,stop
067200b9cbc5e55034ad5de25b36b816,186,BASE,T0_OFF,primary,False,False,False,472,stop
067200b9cbc5e55034ad5de25b36b816,186,BASE,T1_SILENT_CHECK,primary,True,True,True,465,stop
067200b9cbc5e55034ad5de25b36b816,186,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,346,stop
067200b9cbc5e55034ad5de25b36b816,186,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,646,stop
067200b9cbc5e55034ad5de25b36b816,186,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,542,stop
026800fbede407024cd1a7546b84122a,7,MASK_SENTINEL,T0_OFF,primary,True,True,True,860,stop
026800fbede407024cd1a7546b84122a,7,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,True,True,1027,stop
026800fbede407024cd1a7546b84122a,7,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,1109,stop
026800fbede407024cd1a7546b84122a,7,BASE,T1_SILENT_CHECK,primary,True,True,True,1329,stop
026800fbede407024cd1a7546b84122a,7,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,1476,stop
026800fbede407024cd1a7546b84122a,7,BASE,T0_OFF,primary,True,True,True,1553,stop
79cbf33a656538578226c0bb3959ced1,185,BASE,T0_OFF,primary,False,True,True,419,stop
79cbf33a656538578226c0bb3959ced1,185,BASE,T1_SILENT_CHECK,primary,True,True,True,382,stop
79cbf33a656538578226c0bb3959ced1,185,MASK_SENTINEL,T0_OFF,primary,False,True,True,386,stop
79cbf33a656538578226c0bb3959ced1,185,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,418,stop
79cbf33a656538578226c0bb3959ced1,185,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,414,stop
79cbf33a656538578226c0bb3959ced1,185,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,389,stop
274bd476c966470c91fa3e9ee13815dd,120,BASE,T0_OFF,primary,True,True,True,693,stop
274bd476c966470c91fa3e9ee13815dd,120,BASE,T1_SILENT_CHECK,primary,False,False,True,692,stop
274bd476c966470c91fa3e9ee13815dd,120,BASE,T0_OFF,integrity_duplicate,True,True,True,693,stop
274bd476c966470c91fa3e9ee13815dd,120,MASK_SENTINEL,T0_OFF,primary,True,True,True,1001,stop
274bd476c966470c91fa3e9ee13815dd,120,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,888,stop
274bd476c966470c91fa3e9ee13815dd,120,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,976,stop
274bd476c966470c91fa3e9ee13815dd,120,BASE,T1_SILENT_CHECK,integrity_duplicate,False,False,True,692,stop
274bd476c966470c91fa3e9ee13815dd,120,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,1202,stop
274bd476c966470c91fa3e9ee13815dd,120,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,True,True,True,888,stop
274bd476c966470c91fa3e9ee13815dd,120,MASK_SENTINEL,T0_OFF,integrity_duplicate,True,True,True,1001,stop
274bd476c966470c91fa3e9ee13815dd,120,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,True,True,True,1202,stop
274bd476c966470c91fa3e9ee13815dd,120,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,True,True,True,976,stop
7f0aaac8d0b99653d05d1f935b3cbeec,145,BASE,T0_OFF,primary,False,False,False,467,stop
7f0aaac8d0b99653d05d1f935b3cbeec,145,BASE,T1_SILENT_CHECK,primary,True,True,True,454,stop
7f0aaac8d0b99653d05d1f935b3cbeec,145,MASK_SENTINEL,T0_OFF,primary,True,True,True,446,stop
7f0aaac8d0b99653d05d1f935b3cbeec,145,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,469,stop
7f0aaac8d0b99653d05d1f935b3cbeec,145,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,464,stop
7f0aaac8d0b99653d05d1f935b3cbeec,145,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,446,stop
0925ac69625af260d99e9291c3014149,54,BASE,T1_SILENT_CHECK,primary,True,True,True,670,stop
0925ac69625af260d99e9291c3014149,54,BASE,T0_OFF,primary,True,True,True,779,stop
0925ac69625af260d99e9291c3014149,54,MASK_SENTINEL,T0_OFF,primary,True,True,True,686,stop
0925ac69625af260d99e9291c3014149,54,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,751,stop
0925ac69625af260d99e9291c3014149,54,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,670,stop
0925ac69625af260d99e9291c3014149,54,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,724,stop
cfe1b887308980c707bd1f37822f9fc7,272,BASE,T0_OFF,primary,True,True,True,593,stop
cfe1b887308980c707bd1f37822f9fc7,272,BASE,T1_SILENT_CHECK,primary,True,True,True,583,stop
cfe1b887308980c707bd1f37822f9fc7,272,MASK_SENTINEL,T0_OFF,primary,True,True,True,598,stop
cfe1b887308980c707bd1f37822f9fc7,272,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,596,stop
cfe1b887308980c707bd1f37822f9fc7,272,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,594,stop
cfe1b887308980c707bd1f37822f9fc7,272,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,592,stop
fe0288d1bc44ab1b13f925428507810f,256,BASE,T0_OFF,primary,False,False,False,166,stop
fe0288d1bc44ab1b13f925428507810f,256,BASE,T1_SILENT_CHECK,primary,True,True,True,170,stop
fe0288d1bc44ab1b13f925428507810f,256,MASK_SENTINEL,T0_OFF,primary,True,True,True,164,stop
fe0288d1bc44ab1b13f925428507810f,256,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,171,stop
fe0288d1bc44ab1b13f925428507810f,256,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,114,stop
fe0288d1bc44ab1b13f925428507810f,256,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,161,stop
a85e217a0e2f9f368a6912692fb557f5,259,BASE,T1_SILENT_CHECK,primary,True,True,True,657,stop
a85e217a0e2f9f368a6912692fb557f5,259,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,635,stop
a85e217a0e2f9f368a6912692fb557f5,259,MASK_SENTINEL,T0_OFF,primary,True,True,True,666,stop
a85e217a0e2f9f368a6912692fb557f5,259,BASE,T0_OFF,primary,True,True,True,705,stop
a85e217a0e2f9f368a6912692fb557f5,259,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,627,stop
a85e217a0e2f9f368a6912692fb557f5,259,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,715,stop
e7a6b89d480ea4d0175870df6693215a,70,MASK_SENTINEL,T0_OFF,primary,True,True,True,333,stop
e7a6b89d480ea4d0175870df6693215a,70,BASE,T1_SILENT_CHECK,primary,True,True,True,376,stop
e7a6b89d480ea4d0175870df6693215a,70,BASE,T0_OFF,primary,True,True,True,413,stop
e7a6b89d480ea4d0175870df6693215a,70,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,336,stop
e7a6b89d480ea4d0175870df6693215a,70,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,311,stop
e7a6b89d480ea4d0175870df6693215a,70,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,323,stop
e7a6b89d480ea4d0175870df6693215a,70,BASE,T1_SILENT_CHECK,integrity_duplicate,True,True,True,376,stop
e7a6b89d480ea4d0175870df6693215a,70,BASE,T0_OFF,integrity_duplicate,True,True,True,413,stop
e7a6b89d480ea4d0175870df6693215a,70,MASK_SENTINEL,T0_OFF,integrity_duplicate,True,True,True,333,stop
e7a6b89d480ea4d0175870df6693215a,70,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,True,True,True,336,stop
e7a6b89d480ea4d0175870df6693215a,70,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,True,True,True,323,stop
e7a6b89d480ea4d0175870df6693215a,70,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,True,True,True,311,stop
d35f3b2e715d9eee473b9e2eb69c2b01,108,MASK_SENTINEL,T0_OFF,primary,True,True,True,202,stop
d35f3b2e715d9eee473b9e2eb69c2b01,108,BASE,T0_OFF,primary,True,True,True,273,stop
d35f3b2e715d9eee473b9e2eb69c2b01,108,BASE,T1_SILENT_CHECK,primary,True,True,True,253,stop
d35f3b2e715d9eee473b9e2eb69c2b01,108,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,226,stop
d35f3b2e715d9eee473b9e2eb69c2b01,108,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,253,stop
d35f3b2e715d9eee473b9e2eb69c2b01,108,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,274,stop
8e080bea661562554ec8c50ceae30b4e,237,BASE,T0_OFF,primary,True,True,True,83,stop
8e080bea661562554ec8c50ceae30b4e,237,BASE,T1_SILENT_CHECK,primary,True,True,True,119,stop
8e080bea661562554ec8c50ceae30b4e,237,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,91,stop
8e080bea661562554ec8c50ceae30b4e,237,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,104,stop
8e080bea661562554ec8c50ceae30b4e,237,MASK_SENTINEL,T0_OFF,primary,True,True,True,110,stop
8e080bea661562554ec8c50ceae30b4e,237,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,83,stop
3aa12dd5e69201ef7b7b8d7f1486669a,206,BASE,T0_OFF,primary,True,True,True,766,stop
3aa12dd5e69201ef7b7b8d7f1486669a,206,BASE,T1_SILENT_CHECK,primary,True,True,True,803,stop
3aa12dd5e69201ef7b7b8d7f1486669a,206,MASK_SENTINEL,T0_OFF,primary,True,True,True,803,stop
3aa12dd5e69201ef7b7b8d7f1486669a,206,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,785,stop
3aa12dd5e69201ef7b7b8d7f1486669a,206,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,804,stop
3aa12dd5e69201ef7b7b8d7f1486669a,206,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,817,stop
1d5c95eb90f92d8fc58be006dee5d941,34,BASE,T0_OFF,primary,True,True,True,215,stop
1d5c95eb90f92d8fc58be006dee5d941,34,BASE,T1_SILENT_CHECK,primary,True,True,True,213,stop
1d5c95eb90f92d8fc58be006dee5d941,34,MASK_SENTINEL,T0_OFF,primary,True,True,True,187,stop
1d5c95eb90f92d8fc58be006dee5d941,34,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,195,stop
1d5c95eb90f92d8fc58be006dee5d941,34,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,211,stop
1d5c95eb90f92d8fc58be006dee5d941,34,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,213,stop
f6083c1117117fbe660cb6e21a92942e,260,BASE,T0_OFF,primary,False,False,False,718,stop
f6083c1117117fbe660cb6e21a92942e,260,BASE,T1_SILENT_CHECK,primary,False,False,True,825,stop
f6083c1117117fbe660cb6e21a92942e,260,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,786,stop
f6083c1117117fbe660cb6e21a92942e,260,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,867,stop
f6083c1117117fbe660cb6e21a92942e,260,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,875,stop
f6083c1117117fbe660cb6e21a92942e,260,MASK_SENTINEL,T0_OFF,primary,True,True,True,1005,stop
39b1eb56938492dc85d0e9be5ccb74cc,46,BASE,T0_OFF,primary,False,False,False,501,stop
39b1eb56938492dc85d0e9be5ccb74cc,46,BASE,T1_SILENT_CHECK,primary,True,True,True,430,stop
39b1eb56938492dc85d0e9be5ccb74cc,46,MASK_SENTINEL,T0_OFF,primary,False,False,False,495,stop
39b1eb56938492dc85d0e9be5ccb74cc,46,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,401,stop
39b1eb56938492dc85d0e9be5ccb74cc,46,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,400,stop
39b1eb56938492dc85d0e9be5ccb74cc,46,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,534,stop
39b1eb56938492dc85d0e9be5ccb74cc,46,BASE,T1_SILENT_CHECK,integrity_duplicate,True,True,True,430,stop
39b1eb56938492dc85d0e9be5ccb74cc,46,BASE,T0_OFF,integrity_duplicate,False,False,False,501,stop
39b1eb56938492dc85d0e9be5ccb74cc,46,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,True,True,True,401,stop
39b1eb56938492dc85d0e9be5ccb74cc,46,MASK_SENTINEL,T0_OFF,integrity_duplicate,False,False,False,495,stop
39b1eb56938492dc85d0e9be5ccb74cc,46,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,True,True,True,400,stop
39b1eb56938492dc85d0e9be5ccb74cc,46,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,False,False,False,534,stop
89d4dbb6cb0663298ddc6f915dbfc5e3,128,BASE,T0_OFF,primary,False,True,True,766,stop
89d4dbb6cb0663298ddc6f915dbfc5e3,128,BASE,T1_SILENT_CHECK,primary,True,True,True,894,stop
89d4dbb6cb0663298ddc6f915dbfc5e3,128,MASK_SENTINEL,T0_OFF,primary,True,True,True,882,stop
89d4dbb6cb0663298ddc6f915dbfc5e3,128,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,887,stop
89d4dbb6cb0663298ddc6f915dbfc5e3,128,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,773,stop
89d4dbb6cb0663298ddc6f915dbfc5e3,128,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,817,stop
77715d2564c97d93efda6fa06a2cf803,218,BASE,T0_OFF,primary,True,True,True,324,stop
77715d2564c97d93efda6fa06a2cf803,218,BASE,T1_SILENT_CHECK,primary,True,True,True,325,stop
77715d2564c97d93efda6fa06a2cf803,218,MASK_SENTINEL,T0_OFF,primary,True,True,True,325,stop
77715d2564c97d93efda6fa06a2cf803,218,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,317,stop
77715d2564c97d93efda6fa06a2cf803,218,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,327,stop
